"X18S_BL040126_022." "X18S_BL040223_022." "X18S_BL040322_022." "X18S_BL040419_022." "X18S_BL040525_022." "X18S_BL040628_022." "X18S_BL040719_022." "X18S_BL040831_022." "X18S_BL040929_022." "X18S_BL041019_022." "X18S_BL041116_022." "X18S_BL041214_022." "X18S_BL050120_022." "X18S_BL050215_022." "X18S_BL050309_022." "X18S_BL050413_022." "X18S_BL050510_022." "X18S_BL050607_022." "X18S_BL050705_022." "X18S_BL050803_022." "X18S_BL050913_022." "X18S_BL051004_022." "X18S_BL051108_022." "X18S_BL051213_022."
"OTU_4799" 0 0 3 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 3
"OTU_48" 376 0 107 239 6568 0 0 1 73 40 56 13 371 0 0 0 5 0 0 0 15 0 25 367
"OTU_480" 62 0 179 99 0 0 0 0 0 0 28 0 0 0 0 0 0 0 0 0 114 99 0 2
"OTU_4800" 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4801" 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4802" 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4803" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
"OTU_4804" 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 5
"OTU_4805" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 5 0 0 0
"OTU_4806" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0
"OTU_4807" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
"OTU_4808" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 5 0 0 0
"OTU_4809" 1 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_481" 233 0 50 0 0 0 0 0 0 0 13 144 33 21 0 0 0 0 0 0 61 0 0 10
"OTU_4810" 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4811" 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4812" 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4813" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
"OTU_4814" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
"OTU_4815" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
"OTU_4816" 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4817" 0 1 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 3 1
"OTU_4818" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0
"OTU_4819" 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_482" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 32 591 0 0 0 0 0
"OTU_4820" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0
"OTU_4821" 285 23 33 40 0 0 0 0 57 68 44 49 307 14 0 0 0 0 0 0 77 0 0 876
"OTU_4822" 0 0 0 0 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 1
"OTU_4823" 6 2 12 1 0 0 0 1 2 0 0 2 16 0 0 0 0 1 0 1 0 0 41 21
"OTU_4824" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 5 0 0
"OTU_4825" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
"OTU_4826" 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0
"OTU_4827" 5 0 0 1 0 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 4 0 0
"OTU_4828" 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4829" 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0
"OTU_483" 177 57 3 185 0 0 0 0 0 0 0 14 2 0 0 0 0 0 0 0 6 38 0 4
"OTU_4830" 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4831" 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4832" 0 0 0 7 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4833" 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4834" 0 0 0 0 0 0 0 0 2 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0
"OTU_4835" 5 0 0 26 0 0 0 0 1 0 7 0 0 0 0 0 0 0 0 0 0 4 0 2
"OTU_4836" 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4837" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
"OTU_4838" 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"OTU_4839" 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_484" 100 24 60 22 0 0 0 5 69 149 44 1 68 0 0 0 4 67 0 0 8 0 0 192
"OTU_4840" 2 0 0 0 2 0 0 0 1 0 1 0 5 0 0 0 0 0 0 0 0 0 0 0
"OTU_4841" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4842" 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4843" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4844" 0 0 0 0 269 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4845" 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4846" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
"OTU_4847" 0 0 4 0 0 2 0 0 1 1 2 0 8 0 0 0 0 0 0 1 0 0 1 7
"OTU_4848" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
"OTU_4849" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
"OTU_485" 3 1 10 1 0 0 31 0 0 0 4 1 20 0 0 0 1 0 17 946 33 0 0 12
"OTU_4850" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
"OTU_4851" 0 0 0 0 0 123 0 0 0 19 117 0 58 0 0 0 0 0 0 0 6 0 33 159
"OTU_4852" 22 143 25 2 0 0 0 0 0 0 3 37 267 115 0 0 0 0 0 0 15 158 127 89
"OTU_4853" 0 0 0 21 0 1 0 0 0 0 12 0 0 0 2 0 0 0 0 0 0 755 0 0
"OTU_4854" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
"OTU_4855" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
"OTU_4856" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
"OTU_4857" 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4858" 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4859" 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_486" 0 0 0 0 0 0 0 0 0 0 0 0 44 0 0 0 0 0 0 0 0 0 0 450
"OTU_4860" 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4861" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_4862" 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4863" 0 0 0 0 6 0 0 2 1 3 3 9 0 0 0 0 0 1 0 1 0 0 0 2
"OTU_4864" 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 3
"OTU_4865" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_4866" 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 6
"OTU_4867" 0 0 0 0 5 0 2 0 0 0 2 0 0 0 0 0 0 0 0 4 0 0 0 0
"OTU_4868" 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0
"OTU_4869" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
"OTU_487" 92 5 269 2 0 0 0 0 0 0 7 0 172 0 0 0 0 0 0 0 128 0 0 40
"OTU_4870" 0 0 0 0 0 0 0 0 1 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4871" 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4872" 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4873" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_4874" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0
"OTU_4875" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6
"OTU_4876" 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 4 0 8 0 0 0 18
"OTU_4877" 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"OTU_4878" 0 0 0 0 0 1 0 8 1 0 0 7 3 1 5 0 0 2 0 1 1 0 4 10
"OTU_4879" 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_488" 0 0 0 0 0 0 0 0 389 107 0 0 0 0 0 0 0 0 0 0 0 0 0 13
"OTU_4880" 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0
"OTU_4881" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_4882" 0 0 0 0 0 0 0 0 0 0 32 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4883" 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0
"OTU_4884" 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4885" 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
"OTU_4886" 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4887" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_4888" 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4889" 1 2 0 0 0 0 1 1 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 3
"OTU_489" 39 126 39 235 0 0 0 0 0 0 35 0 0 0 0 0 0 0 28 0 0 0 0 21
"OTU_4890" 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4891" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16
"OTU_4892" 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4893" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_4894" 0 0 0 0 1 0 1 2 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0
"OTU_4895" 0 0 0 0 0 0 0 22 33 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4896" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_4897" 7 0 2 0 0 0 0 0 4 0 4 2 13 0 0 0 0 0 0 0 5 0 0 64
"OTU_4898" 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4899" 0 0 7 1 1 0 0 0 4 0 0 0 5 0 0 0 0 1 0 0 2 1 8 24
"OTU_49" 97 0 0 0 0 0 0 0 0 29 278 3 176 0 0 0 0 0 0 0 0 0 368 7221
"OTU_490" 6 0 68 196 0 0 0 0 0 0 0 0 0 171 0 0 0 0 0 0 29 0 0 0
"OTU_4900" 0 0 0 0 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_4901" 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 1
"OTU_4902" 4 0 2 0 0 0 0 0 0 0 1 0 3 0 0 0 0 0 0 0 0 1 0 8
"OTU_4903" 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4904" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0
"OTU_4905" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_4906" 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4907" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
"OTU_4908" 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0
"OTU_4909" 0 0 0 0 0 0 0 0 1 0 4 3 0 0 0 0 0 4 0 0 0 0 0 4
"OTU_491" 0 0 0 0 0 0 0 0 0 0 58 0 534 0 0 0 0 0 0 0 1 0 0 0
"OTU_4910" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
"OTU_4911" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_4912" 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4913" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34
"OTU_4914" 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0
"OTU_4915" 0 0 4 0 0 7 0 0 1 3 7 0 1 0 0 0 0 3 0 0 1 0 1 7
"OTU_4916" 1 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 1
"OTU_4917" 0 0 0 0 0 0 0 0 4 0 3 1 0 0 0 0 0 0 0 0 0 0 0 5
"OTU_4918" 0 1 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4919" 13 74 0 1 0 0 53 28 103 60 48 5 19 111 0 0 35 49 0 0 5 0 2 259
"OTU_492" 0 0 0 0 0 0 0 0 0 0 654 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4920" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
"OTU_4921" 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4922" 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4923" 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"OTU_4924" 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4925" 2 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4926" 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1
"OTU_4927" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
"OTU_4928" 12 0 1 36 0 0 0 0 0 0 695 1 0 0 0 0 0 0 0 0 17 20 8 53
"OTU_4929" 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_493" 0 0 0 0 0 0 260 0 219 1 0 0 0 0 0 0 0 8 0 0 0 0 0 0
"OTU_4930" 0 0 0 0 0 0 0 4 0 0 1 0 0 2 0 0 0 0 0 3 0 0 0 5
"OTU_4931" 3 0 22 5 4 0 0 0 0 0 0 9 2 3 0 0 0 0 0 0 0 5 3 6
"OTU_4932" 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4933" 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4934" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0
"OTU_4935" 5 3 0 0 0 0 0 0 0 0 3 1 2 0 0 0 0 0 0 0 0 0 0 8
"OTU_4936" 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0
"OTU_4937" 7 1 0 0 0 0 0 1 2 0 0 0 2 0 0 0 0 1 0 7 0 0 0 0
"OTU_4938" 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0
"OTU_4939" 0 0 0 0 0 6 2 12 0 0 0 0 5 1 2 0 0 0 0 4 1 0 1 9
"OTU_494" 0 0 20 8 0 0 0 318 0 0 18 0 5 0 0 0 0 0 0 0 0 104 0 160
"OTU_4940" 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"OTU_4941" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 18
"OTU_4942" 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4943" 0 0 0 0 0 0 2 5 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4944" 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 3
"OTU_4945" 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0
"OTU_4946" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2
"OTU_4947" 2 0 0 6 5 2 0 8 4 0 0 3 3 0 0 0 0 0 0 0 0 2 4 6
"OTU_4948" 155 0 0 0 0 0 0 0 13 0 1 0 0 0 0 0 0 0 0 0 0 0 0 40
"OTU_4949" 0 0 0 0 1 2 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
"OTU_495" 0 0 0 0 0 0 0 0 565 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4950" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
"OTU_4951" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4952" 0 2 0 0 0 0 0 0 0 0 0 0 1 5 0 0 0 0 0 0 0 0 2 1
"OTU_4953" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4954" 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4955" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4956" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
"OTU_4957" 0 0 0 0 0 916 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4958" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4959" 1 0 0 0 0 37 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_496" 0 14 83 163 0 0 0 0 0 0 16 0 0 0 0 0 0 0 18 0 80 0 42 131
"OTU_4960" 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 9
"OTU_4961" 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_4962" 7 0 35 131 0 0 127 5 168 104 89 9 134 0 0 0 0 131 0 0 0 84 46 237
"OTU_4963" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4964" 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0
"OTU_4965" 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4966" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0
"OTU_4967" 2 0 0 0 0 1 0 0 0 0 24 0 0 0 0 0 0 106 0 0 0 0 0 0
"OTU_4968" 0 3 0 0 0 0 0 0 0 0 0 1 6 7 0 0 0 0 0 0 0 4 4 3
"OTU_4969" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_497" 59 34 74 27 0 386 45 0 249 1 103 0 0 0 0 0 0 39 1 0 8 0 0 65
"OTU_4970" 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"OTU_4971" 0 0 0 0 7 0 2 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 3
"OTU_4972" 0 0 0 0 0 0 0 0 2 30 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4973" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 0 0 0 0 0 0
"OTU_4974" 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4975" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4976" 0 0 51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4977" 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
"OTU_4978" 1 0 1 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0
"OTU_4979" 9 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1
"OTU_498" 44 0 3 5 0 0 0 0 0 0 27 0 243 159 0 0 0 0 0 0 17 40 0 32
"OTU_4980" 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
"OTU_4981" 2 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 6
"OTU_4982" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4983" 0 0 0 0 0 0 0 0 0 0 7 0 10 0 0 0 0 0 0 0 0 0 0 7
"OTU_4984" 3 0 7 3 0 0 1 0 0 0 6 2 6 0 0 0 1 4 0 7 3 1 0 5
"OTU_4985" 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2
"OTU_4986" 0 0 0 0 0 0 2 0 0 0 1 0 3 0 0 0 0 0 0 0 1 0 0 8
"OTU_4987" 13 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1
"OTU_4988" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_4989" 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_499" 0 0 0 0 0 0 325 3 0 0 1 0 0 0 0 0 0 149 0 0 0 0 0 0
"OTU_4990" 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
"OTU_4991" 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0
"OTU_4992" 1 0 0 0 0 0 0 0 0 34 2 0 0 0 0 0 0 0 0 0 0 0 0 3
"OTU_4993" 1 0 3 0 0 0 0 0 0 0 0 0 19 0 0 0 0 0 0 0 5 0 0 11
"OTU_4994" 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0
"OTU_4995" 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_4996" 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0
"OTU_4997" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0
"OTU_4998" 0 0 0 0 0 0 4 15 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0
"OTU_4999" 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_5" 171 3 100 18 2575 33733 74 222 1081 480 827 33 280 56 4589 0 1 714 0 404 70 269 75 1245
"OTU_50" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 6835 0 0 0 0
"OTU_500" 0 0 0 0 0 209 121 0 78 0 0 0 0 0 0 0 0 71 0 0 0 0 22 71
"OTU_5000" 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0
"OTU_5001" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 0 0 0 0 0 0
"OTU_5002" 0 0 0 2 0 2 0 0 0 3 1 0 0 0 0 0 0 0 0 2 0 0 0 1
"OTU_5003" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 1
"OTU_5004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0
"OTU_5005" 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
"OTU_5006" 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_5007" 0 0 0 0 0 0 2 0 6 0 7 0 3 0 0 0 2 0 0 0 0 0 0 2
"OTU_5008" 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"OTU_5009" 0 0 0 1 8 0 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_501" 15 0 0 2 0 0 0 0 0 67 38 75 56 0 0 0 0 0 0 0 0 0 0 471
"OTU_5010" 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_5011" 0 0 0 0 0 0 0 0 0 0 1 0 3 0 0 0 0 0 0 0 0 0 0 0
"OTU_5012" 0 1 0 0 0 3 0 4 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 3
